player_id,current_club_id,first_name,last_name,name,position,sub_position,age,market_value_in_eur,current_club_name,competition_name,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating
84435,533,Kevin,Vogt,Kevin Vogt,Defender,Centre-Back,31,3500000,TSG 1899 Hoffenheim,bundesliga,22,1781.0,0.7,1.2,1,0.8,3.0,0.6,0.5,-,6.43
86784,416,Ricardo,Rodríguez,Ricardo Rodríguez,Defender,Centre-Back,30,3500000,Torino FC,serie-a,30(5),2670.0,1.5,1.1,0.7,0.1,1.6,0.4,0.4,-,6.65
201737,969,Christopher,Jullien,Christopher Jullien,Defender,Centre-Back,29,3500000,Montpellier HSC,ligue-1,30,2696.0,1.5,1.4,1.1,0.2,3.7,0.8,0.6,-,6.74
296422,5,Fodé,Ballo-Touré,Fodé Ballo-Touré,Defender,Left-Back,25,3500000,AC Milan,serie-a,5(5),518.0,1.4,0.2,0.5,-,0.3,0.3,0.3,-,6.56
118850,80,Ivan,Ordets,Ivan Ordets,Defender,Centre-Back,30,3500000,VfL Bochum,bundesliga,28(2),2450.0,1.0,1.9,1.1,0.5,4.5,0.4,0.6,-,6.72
353826,167,Robert,Gumny,Robert Gumny,Defender,Right-Back,24,3500000,FC Augsburg,bundesliga,23(6),2021.0,1.2,0.9,1.1,0.2,2,0.6,0.2,-,6.37
236490,416,Ola,Aina,Ola Aina,Defender,Right-Back,26,3500000,Torino FC,serie-a,9(10),874.0,0.9,0.6,0.8,0.1,1.0,0.3,0.1,-,6.68
108537,3,Jonas,Hector,Jonas Hector,Defender,Left-Back,32,3500000,1.FC Köln,bundesliga,32,2826.0,3.5,1.2,0.7,0.3,2.1,1.5,0.3,-,6.99
85791,18,Stefan,Lainer,Stefan Lainer,Defender,Right-Back,30,3500000,Borussia Mönchengladbach,bundesliga,9(8),820.0,0.9,0.8,0.6,0.2,1.9,0.8,0.1,-,6.29
73926,276,Davide,Faraoni,Davide Faraoni,Defender,Right-Back,31,3500000,Hellas Verona,serie-a,19(4),1493.0,1.5,0.7,0.9,-,1.5,1.1,0.5,-,6.42
352392,667,Lucas,Perrin,Lucas Perrin,Defender,Centre-Back,24,3500000,RC Strasbourg Alsace,ligue-1,18(8),1763.0,1.7,1.4,0.9,0.4,1.7,0.9,0.2,-,6.59
106405,167,Jeffrey,Gouweleeuw,Jeffrey Gouweleeuw,Defender,Centre-Back,31,3500000,FC Augsburg,bundesliga,32,2797.0,1.3,1.6,1.1,0.7,4.3,0.8,0.7,1,6.62
532539,86,Lee,Buchanan,Lee Buchanan,Defender,Left-Back,21,3500000,SV Werder Bremen,bundesliga,2(19),456.0,0.7,0.6,0.3,-,0.8,0.3,-,-,6.31
394152,2239,Emanuel,Aiwu,Emanuel Aiwu,Defender,Centre-Back,22,3500000,US Cremonese,serie-a,17(6),1653.0,2.4,1.1,0.9,0.4,2.1,0.6,0.7,-,6.5
119211,86,Mitchell,Weiser,Mitchell Weiser,Defender,Right-Back,28,3500000,SV Werder Bremen,bundesliga,29(1),2520.0,2.4,0.9,1.2,0.1,1.0,1.2,0.2,-,6.93
216181,24,Almamy,Touré,Almamy Touré,Defender,Centre-Back,26,3500000,Eintracht Frankfurt,bundesliga,5(2),400.0,1.9,1.4,0.7,-,1.1,0.6,0.3,-,6.57
805908,3911,Bradley,Locko,Bradley Locko,Defender,Left-Back,20,3500000,Stade Brestois 29,ligue-1,2(5),270.0,0.6,0.3,-,-,1.4,0.1,-,-,6.44
102423,714,Leandro,Cabrera,Leandro Cabrera,Defender,Centre-Back,31,3500000,RCD Espanyol Barcelona,laliga,31(1),2673.0,1.4,1.3,0.9,0.5,3.3,0.5,0.7,1,6.48
126673,1025,Adama,Soumaoro,Adama Soumaoro,Defender,Centre-Back,30,3500000,Bologna FC 1909,serie-a,22(1),1873.0,1.1,0.7,0.9,0.5,3.1,0.1,0.6,-,6.49
322065,237,Dennis,Hadzikadunic,Dennis Hadzikadunic,Defender,Centre-Back,24,3500000,RCD Mallorca,laliga,7(1),616.0,1.1,0.4,0.8,-,3.4,-,0.5,-,6.38
388363,167,Maximilian,Bauer,Maximilian Bauer,Defender,Centre-Back,22,3500000,FC Augsburg,bundesliga,20(7),1845.0,1.1,0.9,0.9,0.5,2.9,0.6,0.3,-,6.33
247377,1025,Kevin,Bonifazi,Kevin Bonifazi,Defender,Centre-Back,26,3300000,Bologna FC 1909,serie-a,9(4),901.0,1,0.9,0.5,0.6,2.8,0.5,0.6,-,6.45
618341,398,Mario,Gila,Mario Gila,Defender,Centre-Back,22,3000000,SS Lazio,serie-a,0(4),86.0,0.8,0.8,0.3,0.8,0.5,0.3,-,-,6.27
531957,399,Cody,Drameh,Cody Drameh,Defender,Right-Back,21,3000000,Leeds United,premier-league,1,70.0,5.0,1.0,1.0,-,1.0,1,-,-,6.51
571299,24,Hrvoje,Smolcic,Hrvoje Smolcic,Defender,Centre-Back,22,3000000,Eintracht Frankfurt,bundesliga,4(5),467.0,0.9,0.7,-,0.6,4,0.6,0.4,-,6.73
258039,24,Aurélio,Buta,Aurélio Buta,Defender,Right-Back,25,3000000,Eintracht Frankfurt,bundesliga,15(3),1325.0,1.8,0.5,1.7,0.2,1.7,0.7,0.1,-,6.81
249356,989,Jack,Stacey,Jack Stacey,Defender,Right-Back,26,3000000,AFC Bournemouth,premier-league,3(7),294.0,0.5,0.5,0.4,-,1.2,0.3,0.1,-,6.08
249513,681,Diego,Rico,Diego Rico,Defender,Left-Back,29,3000000,Real Sociedad,laliga,18(2),1647.0,1.8,1,1.4,0.3,2.0,0.8,0.3,-,6.75
183031,416,Koffi,Djidji,Koffi Djidji,Defender,Centre-Back,30,3000000,Torino FC,serie-a,26(8),2422.0,1.5,1,0.8,0.2,2.0,0.4,0.4,-,6.5
72857,969,Pedro,Mendes,Pedro Mendes,Defender,Centre-Back,32,3000000,Montpellier HSC,ligue-1,0(1),12.0,-,-,-,-,-,-,-,-,5.72
160968,3,Benno,Schmitz,Benno Schmitz,Defender,Right-Back,28,3000000,1.FC Köln,bundesliga,30(1),2431.0,2.1,0.8,1.0,0.1,1.8,1.3,0.1,2,6.46
324282,276,Fabio,Depaoli,Fabio Depaoli,Defender,Right-Back,25,3000000,Hellas Verona,serie-a,24(7),2172.0,1.5,0.6,1.4,-,0.9,0.6,0.2,-,6.37
127076,89,Jérôme,Roussillon,Jérôme Roussillon,Defender,Left-Back,29,3000000,1.FC Union Berlin,bundesliga,0(4),19.0,-,-,0.3,-,-,-,-,-,6.01
144143,6195,Bartosz,Bereszynski,Bartosz Bereszynski,Defender,Right-Back,30,3000000,SSC Napoli,serie-a,15,1203.0,1.9,1.4,0.9,0.4,1.4,0.6,0.3,-,6.43
94005,244,Sead,Kolasinac,Sead Kolasinac,Defender,Left-Back,29,3000000,Olympique Marseille,ligue-1,26(7),2219.0,1.6,1.3,1.3,0.1,1.1,0.4,0.1,-,6.74
282199,1095,Erik,Palmer-Brown,Erik Palmer-Brown,Defender,Centre-Back,25,3000000,ESTAC Troyes,ligue-1,36(2),3194.0,1.1,0.7,0.8,0.5,4.1,0.4,0.8,1,6.34
198709,1420,Cédric,Hountondji,Cédric Hountondji,Defender,Centre-Back,28,3000000,Angers SCO,ligue-1,35(1),3097.0,1.4,1.6,1.2,0.6,3.5,0.3,0.6,2,6.37
15452,1050,Raúl,Albiol,Raúl Albiol,Defender,Centre-Back,37,3000000,Villarreal CF,laliga,24(1),2120.0,1.0,0.6,0.7,0.8,4.3,0.2,0.5,-,6.65
208172,3524,Mateusz,Wieteska,Mateusz Wieteska,Defender,Centre-Back,25,3000000,Clermont Foot 63,ligue-1,35,3120.0,1.2,1.6,0.8,0.5,2.6,0.4,0.8,-,6.61
336960,1005,Giuseppe,Pezzella,Giuseppe Pezzella,Defender,Left-Back,25,3000000,US Lecce,serie-a,10(6),922.0,1.3,0.5,1,0.1,1.6,0.4,0.2,-,6.31
683895,1421,Emmanuel,Agbadou,Emmanuel Agbadou,Defender,Centre-Back,25,3000000,Stade Reims,ligue-1,27(2),2390.0,2.4,1.1,1,0.2,3.6,0.8,0.5,1,6.79
241229,3709,Jordan,Amavi,Jordan Amavi,Defender,Left-Back,28,3000000,Getafe CF,laliga,2(4),200.0,0.5,0.7,0.5,-,0.7,0.3,-,-,6.03
331505,940,Óscar,Mingueza,Óscar Mingueza,Defender,Centre-Back,23,3000000,Celta de Vigo,laliga,13(8),1285.0,1.8,0.6,0.9,0.2,1.0,0.3,0.2,-,6.46
660860,276,Diego,Coppola,Diego Coppola,Defender,Centre-Back,19,3000000,Hellas Verona,serie-a,11(8),1171.0,1.3,0.7,0.5,0.2,1.9,0.7,0.3,-,6.36
268178,3522,Arkadiusz,Reca,Arkadiusz Reca,Defender,Left-Back,27,3000000,Spezia Calcio,serie-a,24(6),2171.0,1.5,0.8,1.1,0.1,1.7,0.4,0.2,-,6.51
544106,714,Óscar,Gil,Óscar Gil,Defender,Right-Back,24,3000000,RCD Espanyol Barcelona,laliga,31(2),2571.0,1.9,0.9,1.6,0.2,1.2,0.9,0.5,-,6.4
221321,366,Joaquín,Fernández,Joaquín Fernández,Defender,Centre-Back,26,3000000,Real Valladolid CF,laliga,24(3),2158.0,1.3,1,0.6,0.5,3.6,0.4,0.8,1,6.52
222805,3302,Srdjan,Babic,Srdjan Babic,Defender,Centre-Back,26,3000000,UD Almería,laliga,33(1),2999.0,0.8,0.9,0.7,1.2,3.6,0.5,0.6,-,6.53
85177,873,Nathaniel,Clyne,Nathaniel Clyne,Defender,Right-Back,31,3000000,Crystal Palace,premier-league,19(3),1642.0,1.2,0.9,0.5,0.1,1.2,0.4,0.2,-,6.29
15956,368,Jesús,Navas,Jesús Navas,Defender,Right-Back,37,3000000,Sevilla FC,laliga,21(11),1980.0,0.6,0.7,0.2,0.1,1.3,0.3,0.2,1,6.46
127108,367,Florian,Lejeune,Florian Lejeune,Defender,Centre-Back,31,3000000,Rayo Vallecano,laliga,31,2570.0,0.9,0.5,0.7,0.5,3.8,0.3,0.5,1,6.57
170472,1049,Dimitri,Foulquier,Dimitri Foulquier,Defender,Right-Back,29,3000000,Valencia CF,laliga,17(13),1729.0,1.0,0.5,0.9,0.2,1.2,0.3,0.1,-,6.39
296356,1420,Souleyman,Doumbia,Souleyman Doumbia,Defender,Left-Back,26,3000000,Angers SCO,ligue-1,21(3),1793.0,1.9,1.1,1.1,0.4,0.8,0.6,0.1,-,6.39
215099,15,Daley,Sinkgraven,Daley Sinkgraven,Defender,Left-Back,27,3000000,Bayer 04 Leverkusen,bundesliga,4(8),342.0,0.8,0.4,0.5,0.1,0.4,0.2,0.3,-,6.34
192875,380,William,Troost-Ekong,William Troost-Ekong,Defender,Centre-Back,29,3000000,US Salernitana 1919,serie-a,4(5),441.0,1.2,0.7,0.8,0.7,1.1,0.1,0.4,-,6.44
491616,1095,Jackson,Porozo,Jackson Porozo,Defender,Centre-Back,22,3000000,ESTAC Troyes,ligue-1,17(5),1616.0,1.5,1.5,1.3,0.2,3.3,0.8,0.8,-,6.59
176140,3302,Rodrigo,Ely,Rodrigo Ely,Defender,Centre-Back,29,3000000,UD Almería,laliga,36,3158.0,0.8,0.9,0.7,1.1,5.6,0.2,0.9,1,6.52
340853,366,Javi,Sánchez,Javi Sánchez,Defender,Centre-Back,25,3000000,Real Valladolid CF,laliga,28(4),2395.0,1.3,1.4,1.1,0.3,3.5,0.3,0.7,-,6.54
442552,3302,Houboulang,Mendes,Houboulang Mendes,Defender,Right-Back,24,3000000,UD Almería,laliga,11(3),890.0,1.4,0.5,0.9,0.7,1.2,1.1,0.1,-,6.06
206717,667,Eduard,Sobol,Eduard Sobol,Defender,Left-Back,27,3000000,RC Strasbourg Alsace,ligue-1,9(6),869.0,1.3,0.5,0.7,0.1,1.1,0.3,0.1,-,6.44
194460,417,Joe,Bryan,Joe Bryan,Defender,Left-Back,29,3000000,OGC Nice,ligue-1,2(4),177.0,0.8,0.2,0.7,0.2,0.2,-,-,-,6.17
42412,1003,Jonny,Evans,Jonny Evans,Defender,Centre-Back,34,3000000,Leicester City,premier-league,12(1),1053.0,1.0,1.4,0.7,0.5,3.8,0.3,0.8,-,6.49
503075,276,Isak,Hien,Isak Hien,Defender,Centre-Back,23,3000000,Hellas Verona,serie-a,28(4),2608.0,2.3,1,1.6,0.5,2.8,0.7,0.5,-,6.6
327863,290,Akim,Zedadka,Akim Zedadka,Defender,Right-Back,27,3000000,AJ Auxerre,ligue-1,4(4),353.0,0.1,0.3,0.6,-,0.6,0.3,-,-,6.39
315131,15,Timothy,Fosu-Mensah,Timothy Fosu-Mensah,Defender,Right-Back,24,3000000,Bayer 04 Leverkusen,bundesliga,1(10),186.0,0.6,-,0.3,-,0.1,-,-,-,6.14
163639,276,Federico,Ceccherini,Federico Ceccherini,Defender,Centre-Back,30,3000000,Hellas Verona,serie-a,18(4),1431.0,1.1,0.9,1.4,0.1,2.4,0.5,0.5,-,6.48
554251,1095,Yasser,Larouci,Yasser Larouci,Defender,Left-Back,21,3000000,ESTAC Troyes,ligue-1,21(9),1800.0,0.8,0.9,0.5,0.1,1.3,0.3,-,1,6.45
162029,762,Javier,Manquillo,Javier Manquillo,Defender,Right-Back,28,3000000,Newcastle United,premier-league,0(4),34.0,0.8,0.3,-,-,0.3,-,-,-,6.19
450417,380,Dylan,Bronn,Dylan Bronn,Defender,Centre-Back,27,3000000,US Salernitana 1919,serie-a,19(5),1684.0,1.4,0.8,1.2,0.4,2.3,0.4,0.8,-,6.41
278296,237,Antonio,Raíllo,Antonio Raíllo,Defender,Centre-Back,31,3000000,RCD Mallorca,laliga,31,2767.0,1.1,1,1.4,0.4,5.1,0.2,0.9,-,6.88
324223,180,James,Bree,James Bree,Defender,Right-Back,25,3000000,Southampton FC,premier-league,4(1),368.0,1.0,1.2,0.2,0.2,2.2,0.2,0.2,-,6.38
90836,703,Steve,Cook,Steve Cook,Defender,Centre-Back,31,3000000,Nottingham Forest,premier-league,11(1),959.0,0.7,1,0.4,0.9,4.2,0.2,0.9,-,6.37
386057,1158,Julien,Laporte,Julien Laporte,Defender,Centre-Back,29,3000000,FC Lorient,ligue-1,19(1),1656.0,1.1,0.9,0.5,0.3,5.3,0.3,1.4,1,6.64
332560,826,Deiver,Machado,Deiver Machado,Defender,Left-Back,29,3000000,RC Lens,ligue-1,26(7),2206.0,1.4,0.6,1.3,0.1,0.7,0.4,0.1,-,6.72
268506,3709,Fabrizio,Angileri,Fabrizio Angileri,Defender,Left-Back,28,3000000,Getafe CF,laliga,7(8),584.0,0.8,0.5,0.5,0.1,0.6,0.5,0.2,-,6.07
298975,1531,Pol,Lirola,Pol Lirola,Defender,Right-Back,25,3000000,Elche CF,laliga,7(5),628.0,1.1,0.6,0.3,0.2,1.1,0.4,0.2,-,6.35
434990,681,Álex,Sola,Álex Sola,Defender,Right-Back,23,3000000,Real Sociedad,laliga,3(7),346.0,1.8,0.7,0.3,-,1.0,0.3,0.2,-,6.54
413843,80,Keven,Schlotterbeck,Keven Schlotterbeck,Defender,Centre-Back,25,3000000,VfL Bochum,bundesliga,0(2),12.0,-,1,-,-,1.0,-,0.5,-,6.32
278531,749,Sebastiano,Luperto,Sebastiano Luperto,Defender,Centre-Back,26,3000000,FC Empoli,serie-a,36,3137.0,0.9,1.2,0.6,0.5,4.4,0.3,1.2,-,6.65
570817,1421,Maxime,Busi,Maxime Busi,Defender,Right-Back,23,3000000,Stade Reims,ligue-1,11(10),1041.0,1,0.7,0.9,0.2,1,0.8,0.3,-,6.34
310458,276,Giangiacomo,Magnani,Giangiacomo Magnani,Defender,Centre-Back,27,2800000,Hellas Verona,serie-a,19(5),1535.0,1.4,0.9,0.9,0.1,3.1,0.3,0.6,1,6.5
183841,749,Petar,Stojanovic,Petar Stojanovic,Defender,Right-Back,27,2800000,FC Empoli,serie-a,16(11),1528.0,1.6,0.4,0.4,0.3,1.8,0.6,0.2,-,6.42
32113,2919,Armando,Izzo,Armando Izzo,Defender,Centre-Back,30,2800000,AC Monza,serie-a,29(1),2475.0,2.4,1.7,1.5,0.1,2.6,0.5,0.6,-,6.93
569387,1005,Valentin,Gendrey,Valentin Gendrey,Defender,Right-Back,22,2600000,US Lecce,serie-a,35(2),3103.0,2.4,1,0.6,0.2,2.1,0.8,0.1,-,6.62
238868,331,Rubén,Peña,Rubén Peña,Defender,Right-Back,31,2500000,CA Osasuna,laliga,14(6),1282.0,1.6,0.9,1.3,0.2,1.2,1.1,0.4,-,6.53
216240,366,Lucas,Olaza,Lucas Olaza,Defender,Left-Back,28,2500000,Real Valladolid CF,laliga,16(7),1497.0,1,0.6,0.5,0.1,1.3,0.4,0.3,-,6.46
130365,5,Alessandro,Florenzi,Alessandro Florenzi,Defender,Right-Back,31,2500000,AC Milan,serie-a,2(4),200.0,1,0.7,0.3,-,0.2,0.5,-,-,6.56
126281,39,Alexander,Hack,Alexander Hack,Defender,Centre-Back,29,2500000,1.FSV Mainz 05,bundesliga,14(5),1134.0,1.6,1.3,1.3,0.3,2.2,0.7,0.3,-,6.41
197470,3522,Mattia,Caldara,Mattia Caldara,Defender,Centre-Back,28,2500000,Spezia Calcio,serie-a,13(7),1251.0,1.2,0.9,0.8,0.6,4.3,0.6,0.8,1,6.4
190685,27,Bouna,Sarr,Bouna Sarr,Defender,Right-Back,30,2500000,Bayern Munich,bundesliga,0(1),2.0,-,-,-,-,-,-,-,-,5.99
337798,1095,Abdu,Conté,Abdu Conté,Defender,Left-Back,24,2500000,ESTAC Troyes,ligue-1,15(4),1317.0,1.3,0.3,0.6,0.5,1.1,0.5,0.3,-,6.46
169497,331,Juan,Cruz,Juan Cruz,Defender,Left-Back,30,2500000,CA Osasuna,laliga,1(5),174.0,0.2,-,0.7,-,-,0.3,-,-,6.3
29241,631,Thiago,Silva,Thiago Silva,Defender,Centre-Back,38,2500000,Chelsea FC,premier-league,26(1),2352.0,1.5,1.3,0.4,0.5,4.0,0.4,1.1,-,6.95
686965,276,Juan,Cabal,Juan Cabal,Defender,Centre-Back,21,2500000,Hellas Verona,serie-a,3(8),441.0,0.9,1.2,0.6,0.4,0.9,0.5,0.5,-,6.35
170544,3911,Christophe,Hérelle,Christophe Hérelle,Defender,Centre-Back,30,2500000,Stade Brestois 29,ligue-1,12(4),1060.0,0.6,1.3,0.8,0.3,2.9,0.6,0.7,1,6.38
422466,12321,Javi,Hernández,Javi Hernández,Defender,Left-Back,24,2500000,Girona FC,laliga,13(12),1117.0,0.8,0.3,0.4,0.2,1.4,0.3,0.2,-,6.45
496745,3522,Emil,Holm,Emil Holm,Defender,Right-Back,22,2500000,Spezia Calcio,serie-a,17(3),1398.0,1.3,0.5,1.1,-,1.7,0.8,0.3,-,6.64
251896,418,Jesús,Vallejo,Jesús Vallejo,Defender,Centre-Back,25,2500000,Real Madrid,laliga,0(1),21.0,-,-,-,-,-,-,-,-,6.3
221873,415,Mikkel,Desler,Mikkel Desler,Defender,Right-Back,27,2500000,FC Toulouse,ligue-1,26(1),2262.0,2.6,1.3,1,-,1.7,0.9,0.2,-,6.8
121477,543,Craig,Dawson,Craig Dawson,Defender,Centre-Back,32,2500000,Wolverhampton Wanderers,premier-league,8,720.0,1.4,0.8,0.8,0.6,3.3,0.3,0.8,-,6.44
110036,80,Dominique,Heintz,Dominique Heintz,Defender,Centre-Back,29,2500000,VfL Bochum,bundesliga,8(3),798.0,1.2,1.1,1.0,0.4,3.0,1.0,0.6,-,6.47
119269,931,Shane,Duffy,Shane Duffy,Defender,Centre-Back,30,2500000,Fulham FC,premier-league,0(5),17.0,-,-,-,-,-,-,-,-,5.79
66736,1531,Lisandro,Magallán,Lisandro Magallán,Defender,Centre-Back,29,2500000,Elche CF,laliga,11(3),903.0,1.4,0.9,1.1,0.4,2.1,0.1,0.4,-,6.44
923831,1082,Leny,Yoro,Leny Yoro,Defender,Centre-Back,17,2500000,LOSC Lille,ligue-1,8(5),768.0,0.8,1.4,0.4,0.3,2,0.4,0.1,-,6.44
284595,1038,Tommaso,Augello,Tommaso Augello,Defender,Left-Back,28,2500000,UC Sampdoria,serie-a,35(2),3068.0,0.5,0.5,0.4,0.3,1.3,0.3,0.2,-,6.52
320271,1049,Toni,Lato,Toni Lato,Defender,Left-Back,25,2500000,Valencia CF,laliga,9(15),909.0,1,0.3,0.5,0.1,0.5,0.5,-,-,6.33
82350,39,Stefan,Bell,Stefan Bell,Defender,Centre-Back,31,2500000,1.FSV Mainz 05,bundesliga,26(4),2395.0,1.4,1.5,1.6,0.3,4.4,0.7,0.5,-,6.76
487834,380,Lorenzo,Pirola,Lorenzo Pirola,Defender,Centre-Back,20,2500000,US Salernitana 1919,serie-a,23(3),1949.0,1.3,1.2,1.1,0.5,3.2,0.3,1.3,-,6.56
566823,3911,Achraf,Dari,Achraf Dari,Defender,Centre-Back,23,2500000,Stade Brestois 29,ligue-1,15(3),1317.0,1.2,1.1,0.7,0.6,3.6,0.3,0.6,-,6.45
406008,1420,Yan,Valery,Yan Valery,Defender,Right-Back,23,2500000,Angers SCO,ligue-1,1,46.0,-,-,-,-,3,-,-,-,5.74
288429,167,Mads,Pedersen,Mads Pedersen,Defender,Left-Back,26,2500000,FC Augsburg,bundesliga,20(8),1840.0,1.6,0.7,0.8,0.2,1.2,0.4,0.3,-,6.41
162959,506,Daniele,Rugani,Daniele Rugani,Defender,Centre-Back,28,2500000,Juventus FC,serie-a,6(3),563.0,0.8,0.8,0.6,0.3,3.4,-,0.6,-,6.69
240219,430,Lorenzo,Venuti,Lorenzo Venuti,Defender,Right-Back,27,2500000,ACF Fiorentina,serie-a,9(8),923.0,1.1,0.3,0.4,0.1,0.9,0.4,0.1,-,6.32
469211,749,Liberato,Cacace,Liberato Cacace,Defender,Left-Back,22,2500000,FC Empoli,serie-a,5(7),581.0,2.1,0.3,0.8,0.3,0.9,0.5,0.6,-,6.43
842338,969,Enzo,Tchato,Enzo Tchato,Defender,Right-Back,20,2500000,Montpellier HSC,ligue-1,11(10),1094.0,1.2,0.3,0.6,0.1,1.4,0.4,0.1,-,6.32
131102,1038,Jeison,Murillo,Jeison Murillo,Defender,Centre-Back,30,2500000,UC Sampdoria,serie-a,12(8),1058.0,1.1,0.4,0.9,0.5,2,0.5,0.7,1,6.24
241477,33,Thomas,Ouwejan,Thomas Ouwejan,Defender,Left-Back,26,2500000,FC Schalke 04,bundesliga,10(7),902.0,1.2,0.8,0.4,-,1.3,0.2,0.2,-,6.3
286949,410,Adam,Masina,Adam Masina,Defender,Left-Back,28,2500000,Udinese Calcio,serie-a,8(6),785.0,0.7,0.7,0.8,0.1,1.9,0.6,0.3,-,6.49
147038,33,Cédric,Brunner,Cédric Brunner,Defender,Right-Back,28,2500000,FC Schalke 04,bundesliga,28,2325.0,1.4,1.5,1.2,0.1,2.6,0.5,0.3,-,6.53
388795,1147,Oumar,Gonzalez,Oumar Gonzalez,Defender,Centre-Back,24,2500000,AC Ajaccio,ligue-1,29(1),2579.0,1.7,1.7,1.5,0.5,2.6,0.5,0.4,-,6.39
197122,331,Unai,García,Unai García,Defender,Centre-Back,30,2500000,CA Osasuna,laliga,20(1),1718.0,1.1,0.9,1.0,0.6,2.7,0.2,0.7,-,6.46
76467,1050,Kiko,Femenía,Kiko Femenía,Defender,Right-Back,31,2500000,Villarreal CF,laliga,13(7),1137.0,0.9,1,0.3,0.4,1.1,0.3,0.3,-,6.44
92571,379,Aaron,Cresswell,Aaron Cresswell,Defender,Left-Back,33,2500000,West Ham United,premier-league,24(4),2237.0,0.8,1,0.3,-,1.9,0.7,0.4,-,6.61
434110,33,Leo,Greiml,Leo Greiml,Defender,Centre-Back,21,2500000,FC Schalke 04,bundesliga,3(4),356.0,1.4,0.4,1.7,0.1,2.3,1,0.4,-,6.11
93604,60,Lukas,Kübler,Lukas Kübler,Defender,Right-Back,30,2300000,SC Freiburg,bundesliga,19(3),1648.0,1.7,1.3,0.8,0.1,2.1,0.5,0.5,-,6.81
346561,430,Luca,Ranieri,Luca Ranieri,Defender,Centre-Back,23,2300000,ACF Fiorentina,serie-a,5(4),505.0,1.0,1.2,0.7,0.7,1.7,0.3,0.3,-,6.55
461019,2919,Samuele,Birindelli,Samuele Birindelli,Defender,Right-Back,23,2300000,AC Monza,serie-a,14(17),1397.0,1.1,0.5,0.5,0.1,0.8,0.4,0.3,-,6.33
445126,2239,Emanuele,Valeri,Emanuele Valeri,Defender,Left-Back,24,2200000,US Cremonese,serie-a,31(6),2791.0,1.4,0.6,0.7,0.1,0.9,1.1,0.1,-,6.47
154396,80,Danilo,Soares,Danilo Soares,Defender,Left-Back,31,2200000,VfL Bochum,bundesliga,23,1777.0,3.1,1.3,1.2,0.2,2.3,1.3,0.3,-,6.55
435228,749,Ardian,Ismajli,Ardian Ismajli,Defender,Centre-Back,26,2200000,FC Empoli,serie-a,22(3),2091.0,1.6,1.1,0.8,0.4,4.7,0.2,1.2,1,6.8
391005,1148,Mads,Roerslev,Mads Roerslev,Defender,Right-Back,23,2200000,Brentford FC,premier-league,12(8),1103.0,1.1,0.5,0.2,0.1,1.6,0.9,0.3,-,6.43
351955,1005,Federico,Baschirotto,Federico Baschirotto,Defender,Centre-Back,26,2200000,US Lecce,serie-a,37,3330.0,1.1,1,1,0.7,5.0,0.4,0.8,-,6.71
147462,12321,Alexander,Callens,Alexander Callens,Defender,Centre-Back,30,2000000,Girona FC,laliga,0(6),117.0,0.5,0.2,0.5,-,1,0.2,0.2,-,6.16
220878,969,Issiaga,Sylla,Issiaga Sylla,Defender,Left-Back,28,2000000,Montpellier HSC,ligue-1,16(1),1376.0,1.6,2.2,1.4,-,1.9,1.1,0.3,-,6.65
197545,621,Ander,Capa,Ander Capa,Defender,Right-Back,30,2000000,Athletic Bilbao,laliga,1(6),104.0,0.1,-,0.6,-,0.3,0.6,-,-,6.16
55769,46,Danilo,D'Ambrosio,Danilo D'Ambrosio,Defender,Centre-Back,34,2000000,Inter Milan,serie-a,8(7),733.0,1.7,0.7,1.1,0.2,1.1,0.8,0.3,-,6.46
339699,237,Giovanni,González,Giovanni González,Defender,Right-Back,28,2000000,RCD Mallorca,laliga,10(6),924.0,1.0,0.4,1.0,0.1,1.3,0.8,0.1,-,6.5
26485,1041,Jérôme,Boateng,Jérôme Boateng,Defender,Centre-Back,34,2000000,Olympique Lyon,ligue-1,6(2),432.0,0.4,0.8,0.1,0.4,2.0,0.5,0.6,1,6.33
804711,1420,Ousmane,Camara,Ousmane Camara,Defender,Centre-Back,19,2000000,Angers SCO,ligue-1,0(3),22.0,0.3,-,0.7,-,-,-,-,-,6.08
92947,714,Sergi,Gómez,Sergi Gómez,Defender,Centre-Back,30,2000000,RCD Espanyol Barcelona,laliga,26(3),2343.0,1.0,0.9,0.3,0.7,4.1,0.1,0.7,-,6.43
357884,714,Fernando,Calero,Fernando Calero,Defender,Centre-Back,27,2000000,RCD Espanyol Barcelona,laliga,20(7),1618.0,1.7,0.5,0.8,0.3,1.9,0.5,0.5,-,6.45
126540,1005,Samuel,Umtiti,Samuel Umtiti,Defender,Centre-Back,29,2000000,US Lecce,serie-a,24(1),2115.0,2.1,1,1.3,0.1,3.1,0.3,0.6,-,6.62
282660,44,Maximilian,Mittelstädt,Maximilian Mittelstädt,Defender,Left-Back,25,2000000,Hertha BSC,bundesliga,7(10),845.0,2.3,1.5,0.8,0.2,1.2,1.3,0.1,-,6.65
84085,33,Timothée,Kolodziejczak,Timothée Kolodziejczak,Defender,Centre-Back,31,2000000,FC Schalke 04,bundesliga,0(1),25.0,-,1,-,-,1,1,-,-,6.11
193784,1531,Carlos,Clerc,Carlos Clerc,Defender,Left-Back,30,2000000,Elche CF,laliga,31(1),2647.0,2.3,0.9,1.0,0.5,2.6,0.6,0.2,-,6.63
